,playerId,gameWeek,firstName,secondName,position,teamId,minutes,eventPoints,totalPoints,goalsScored,assists,cleanSheets,goalsConceded,penaltiesSaved,penaltiesMissed,ownGoals,yellowCards,redCards,saves,bonus,bonusPointsSystem,dreamTeamCount,nowCost,costChangeEvent,costChangeStart,selectedByPercent,valueForm,valueSeason,transfersIn,transfersInEvent,transfersOut,transfersOutEvent,influence,creativity,threat,ictIndex,expectedGoals,expectedAssists,expectedGoalInvolvements,expectedGoalsConceded,expectedGoalsPer90,expectedAssistsPer90,expectedGoalInvolvementsPer90,expectedGoalsConcededPer90,goalsConcededPer90,startsPer90,cleanSheetsPer90,strength_overall_home,strength_overall_away,strength_attack_home,strength_attack_away,strength_defence_home,strength_defence_away,playerName,previousPoints,avgPointsLast3,maxPointsLast5
3880,299,7,Kasey,McAteer,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,-3,0.0,0.2,1.5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1075,1100,1060,1120,1090,1080,Kasey McAteer,0.0,0.0,1.0
3881,299,8,Kasey,McAteer,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,-3,0.0,0.2,1.5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1075,1100,1060,1120,1090,1080,Kasey McAteer,0.0,0.0,0.0
3882,299,9,Kasey,McAteer,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,-3,0.0,0.2,1.5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1075,1100,1060,1120,1090,1080,Kasey McAteer,0.0,0.0,0.0
3883,299,10,Kasey,McAteer,3,11,19,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,47,0,-3,0.0,0.2,1.5,0,0,0,0,4,1.4,5.0,1.1,0.02,0.01,0.03,0.0,0,0,0,0,0,0,0,1075,1100,1060,1120,1090,1080,Kasey McAteer,0.0,0.3333333333333333,1.0
3884,299,11,Kasey,McAteer,3,11,7,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,47,0,-3,0.0,0.2,1.5,0,0,0,0,0,1.0,0.0,0.1,0.0,0.0,0.0,0.04,0,0,0,0,0,0,0,1075,1100,1060,1120,1090,1080,Kasey McAteer,1.0,0.6666666666666666,1.0
3885,299,12,Kasey,McAteer,3,11,70,0,2,0,0,0,1,0,0,0,0,0,0,0,5,0,47,0,-3,0.0,0.2,1.5,0,0,0,0,0,1.8,4.0,0.4,0.04,0.0,0.04,1.85,0,0,0,0,0,0,0,1075,1100,1060,1120,1090,1080,Kasey McAteer,1.0,1.3333333333333333,2.0
3886,299,13,Kasey,McAteer,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,-3,0.0,0.2,1.5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1075,1100,1060,1120,1090,1080,Kasey McAteer,2.0,1.0,2.0
1265,98,5,Keane,Lewis-Potter,3,4,90,0,5,0,1,0,3,0,0,0,0,0,0,0,24,0,50,0,0,0.1,0.4,6.6,0,0,0,0,42,17.1,11.0,7.0,0.02,0.15,0.17,3.52,0,0,0,0,0,0,0,1090,1155,1080,1120,1100,1190,Keane Lewis-Potter,2.0,2.6666666666666665,5.0
1266,98,6,Keane,Lewis-Potter,3,4,90,0,1,0,0,0,1,0,0,0,1,0,0,0,8,0,50,0,0,0.1,0.4,6.6,0,0,0,0,13,6.2,13.0,3.3,0.01,0.08,0.09,0.99,0,0,0,0,0,0,0,1090,1155,1080,1120,1100,1190,Keane Lewis-Potter,5.0,2.6666666666666665,5.0
1267,98,7,Keane,Lewis-Potter,3,4,90,0,5,0,1,0,3,0,0,0,0,0,0,0,18,0,50,0,0,0.1,0.4,6.6,0,0,0,0,24,32.1,51.0,10.7,0.25,0.39,0.64,1.05,0,0,0,0,0,0,0,1090,1155,1080,1120,1100,1190,Keane Lewis-Potter,1.0,3.6666666666666665,5.0
1268,98,8,Keane,Lewis-Potter,3,4,65,0,2,0,0,0,2,0,0,0,0,0,0,0,5,0,50,0,0,0.1,0.4,6.6,0,0,0,0,1,2.2,4.0,0.7,0.06,0.01,0.07,0.97,0,0,0,0,0,0,0,1090,1155,1080,1120,1100,1190,Keane Lewis-Potter,5.0,2.6666666666666665,5.0
1269,98,9,Keane,Lewis-Potter,3,4,80,0,5,0,1,0,2,0,0,0,0,0,0,0,23,0,50,0,0,0.1,0.4,6.6,0,0,0,0,11,16.1,17.0,4.5,0.35,0.5,0.85,1.14,0,0,0,0,0,0,0,1090,1155,1080,1120,1100,1190,Keane Lewis-Potter,2.0,4.0,5.0
1270,98,10,Keane,Lewis-Potter,3,4,72,0,3,0,0,1,0,0,0,0,0,0,0,0,6,0,50,0,0,0.1,0.4,6.6,0,0,0,0,9,11.0,8.0,2.8,0.07,0.03,0.1,0.75,0,0,0,0,0,0,0,1090,1155,1080,1120,1100,1190,Keane Lewis-Potter,5.0,3.3333333333333335,5.0
1271,98,11,Keane,Lewis-Potter,3,4,90,0,2,0,0,0,2,0,0,0,0,0,0,0,19,0,50,0,0,0.1,0.4,6.6,0,0,0,0,19,36.7,4.0,6.0,0.0,0.27,0.27,2.61,0,0,0,0,0,0,0,1090,1155,1080,1120,1100,1190,Keane Lewis-Potter,3.0,3.3333333333333335,5.0
1272,98,12,Keane,Lewis-Potter,3,4,90,0,3,0,0,1,0,0,0,0,0,0,0,0,12,0,50,0,0,0.1,0.4,6.6,0,0,0,0,14,2.3,23.0,4.0,0.04,0.02,0.06,1.2,0,0,0,0,0,0,0,1090,1155,1080,1120,1100,1190,Keane Lewis-Potter,2.0,2.6666666666666665,5.0
1273,98,13,Keane,Lewis-Potter,3,4,90,0,1,0,0,0,1,0,0,0,1,0,0,0,9,0,50,0,0,0.1,0.4,6.6,0,0,0,0,7,15.5,6.0,2.9,0.0,0.19,0.19,1.06,0,0,0,0,0,0,0,1090,1155,1080,1120,1100,1190,Keane Lewis-Potter,3.0,2.0,5.0
3332,257,5,Kenny,Tete,2,9,90,0,1,0,0,0,1,0,0,0,1,0,0,0,3,0,45,0,0,0.4,0.7,6.9,0,0,0,0,4,4.3,14.0,2.3,0.29,0.02,0.31,1.54,0,0,0,0,0,0,0,1100,1160,1100,1140,1100,1180,Kenny Tete,2.0,1.6666666666666667,2.0
3333,257,6,Kenny,Tete,2,9,90,0,5,0,0,1,0,0,0,0,1,0,0,0,19,0,45,0,0,0.4,0.7,6.9,0,0,0,0,22,7.8,17.0,4.7,0.02,0.01,0.03,0.8,0,0,0,0,0,0,0,1100,1160,1100,1140,1100,1180,Kenny Tete,1.0,2.6666666666666665,5.0
3334,257,7,Kenny,Tete,2,9,76,0,1,0,0,0,2,0,0,0,0,0,0,0,5,0,45,0,0,0.4,0.7,6.9,0,0,0,0,9,3.5,0.0,1.3,0.0,0.01,0.01,1.34,0,0,0,0,0,0,0,1100,1160,1100,1140,1100,1180,Kenny Tete,5.0,2.3333333333333335,5.0
3335,257,8,Kenny,Tete,2,9,90,0,1,0,0,0,3,0,0,0,0,0,0,0,7,0,45,0,0,0.4,0.7,6.9,0,0,0,0,18,5.8,14.0,3.8,0.07,0.04,0.11,1.68,0,0,0,0,0,0,0,1100,1160,1100,1140,1100,1180,Kenny Tete,1.0,2.3333333333333335,5.0
3336,257,9,Kenny,Tete,2,9,90,0,2,0,0,0,1,0,0,0,0,0,0,0,4,0,45,0,0,0.4,0.7,6.9,0,0,0,0,22,18.3,1.0,4.2,0.04,0.05,0.09,0.79,0,0,0,0,0,0,0,1100,1160,1100,1140,1100,1180,Kenny Tete,1.0,1.3333333333333333,5.0
3337,257,10,Kenny,Tete,2,9,72,0,2,0,0,0,1,0,0,0,0,0,0,0,12,0,45,0,0,0.4,0.7,6.9,0,0,0,0,26,4.5,14.0,4.5,0.06,0.03,0.09,0.18,0,0,0,0,0,0,0,1100,1160,1100,1140,1100,1180,Kenny Tete,2.0,1.6666666666666667,5.0
3338,257,11,Kenny,Tete,2,9,90,0,6,0,0,1,0,0,0,0,0,0,0,0,30,0,45,0,0,0.4,0.7,6.9,0,0,0,0,26,4.4,2.0,3.3,0.05,0.02,0.07,1.52,0,0,0,0,0,0,0,1100,1160,1100,1140,1100,1180,Kenny Tete,2.0,3.3333333333333335,6.0
3339,257,12,Kenny,Tete,2,9,70,0,3,0,1,0,2,0,0,0,1,0,0,0,11,0,45,0,0,0.4,0.7,6.9,0,0,0,0,27,13.4,4.0,4.4,0.03,0.01,0.04,0.91,0,0,0,0,0,0,0,1100,1160,1100,1140,1100,1180,Kenny Tete,6.0,3.6666666666666665,6.0
3340,257,13,Kenny,Tete,2,9,90,0,2,0,0,0,1,0,0,0,0,0,0,0,20,0,45,0,0,0.4,0.7,6.9,0,0,0,0,17,20.3,8.0,4.6,0.05,0.09,0.14,0.65,0,0,0,0,0,0,0,1100,1160,1100,1140,1100,1180,Kenny Tete,3.0,3.6666666666666665,6.0
1967,152,5,Kepa,Arrizabalaga,1,3,90,0,4,0,0,0,3,0,0,0,0,0,9,0,14,0,45,0,0,0.6,0.3,4.7,0,0,0,0,59,0.0,0.0,5.9,0.0,0.0,0.0,2.06,0,0,0,0,0,0,0,1100,1145,1070,1130,1130,1160,Kepa Arrizabalaga,0.0,2.3333333333333335,4.0
1968,152,6,Kepa,Arrizabalaga,1,3,90,0,2,0,0,0,1,0,0,0,0,0,2,0,7,0,45,0,0,0.6,0.3,4.7,0,0,0,0,16,0.0,0.0,1.6,0.0,0.0,0.0,0.6,0,0,0,0,0,0,0,1100,1145,1070,1130,1130,1160,Kepa Arrizabalaga,4.0,2.0,4.0
1969,152,7,Kepa,Arrizabalaga,1,3,90,0,2,0,0,0,1,0,0,0,0,0,1,0,10,0,45,0,0,0.6,0.3,4.7,0,0,0,0,9,0.0,0.0,1.0,0.0,0.0,0.0,0.79,0,0,0,0,0,0,0,1100,1145,1070,1130,1130,1160,Kepa Arrizabalaga,2.0,2.6666666666666665,4.0
1970,152,8,Kepa,Arrizabalaga,1,3,90,0,6,0,0,1,0,0,0,0,0,0,1,0,22,0,45,0,0,0.6,0.3,4.7,0,0,0,0,9,0.0,0.0,0.9,0.0,0.0,0.0,0.68,0,0,0,0,0,0,0,1100,1145,1070,1130,1130,1160,Kepa Arrizabalaga,2.0,3.3333333333333335,6.0
1971,152,9,Kepa,Arrizabalaga,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0.6,0.3,4.7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1100,1145,1070,1130,1130,1160,Kepa Arrizabalaga,6.0,2.6666666666666665,6.0
1972,152,10,Kepa,Arrizabalaga,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0.6,0.3,4.7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1100,1145,1070,1130,1130,1160,Kepa Arrizabalaga,0.0,2.0,6.0
1973,152,11,Kepa,Arrizabalaga,1,3,90,0,2,0,0,0,3,0,0,0,0,0,3,0,4,0,45,0,0,0.6,0.3,4.7,0,0,0,0,21,10.0,0.0,3.1,0.0,0.0,0.0,1.48,0,0,0,0,0,0,0,1100,1145,1070,1130,1130,1160,Kepa Arrizabalaga,0.0,0.6666666666666666,6.0
1974,152,12,Kepa,Arrizabalaga,1,3,90,0,1,0,0,0,2,0,0,0,0,0,2,0,6,0,45,0,0,0.6,0.3,4.7,0,0,0,0,17,0.1,0.0,1.8,0.0,0.0,0.0,0.94,0,0,0,0,0,0,0,1100,1145,1070,1130,1130,1160,Kepa Arrizabalaga,2.0,1.0,6.0
1975,152,13,Kepa,Arrizabalaga,1,3,90,0,1,0,0,0,2,0,0,0,0,0,1,0,4,0,45,0,0,0.6,0.3,4.7,0,0,0,0,8,0.0,0.0,0.8,0.0,0.0,0.0,0.46,0,0,0,0,0,0,0,1100,1145,1070,1130,1130,1160,Kepa Arrizabalaga,1.0,1.3333333333333333,2.0
4476,345,5,Kevin,De Bruyne,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,-1,3.8,0.1,2.1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1355,1370,1350,1350,1360,1390,Kevin De Bruyne,2.0,1.0,12.0
4477,345,6,Kevin,De Bruyne,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,-1,3.8,0.1,2.1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1355,1370,1350,1350,1360,1390,Kevin De Bruyne,0.0,0.6666666666666666,12.0
4478,345,7,Kevin,De Bruyne,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,-1,3.8,0.1,2.1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1355,1370,1350,1350,1360,1390,Kevin De Bruyne,0.0,0.0,2.0
4479,345,8,Kevin,De Bruyne,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,-1,3.8,0.1,2.1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1355,1370,1350,1350,1360,1390,Kevin De Bruyne,0.0,0.0,2.0
4480,345,9,Kevin,De Bruyne,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,-1,3.8,0.1,2.1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1355,1370,1350,1350,1360,1390,Kevin De Bruyne,0.0,0.0,0.0
4481,345,10,Kevin,De Bruyne,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,-1,3.8,0.1,2.1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1355,1370,1350,1350,1360,1390,Kevin De Bruyne,0.0,0.0,0.0
4482,345,11,Kevin,De Bruyne,3,13,16,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0,94,0,-1,3.8,0.1,2.1,0,0,0,0,0,1.2,5.0,0.5,0.03,0.01,0.04,0.83,0,0,0,0,0,0,0,1355,1370,1350,1350,1360,1390,Kevin De Bruyne,0.0,0.3333333333333333,1.0
4483,345,12,Kevin,De Bruyne,3,13,16,0,0,0,0,0,1,0,0,0,1,0,0,0,10,0,94,0,-1,3.8,0.1,2.1,0,0,0,0,8,29.8,7.0,4.6,0.04,0.15,0.19,1.13,0,0,0,0,0,0,0,1355,1370,1350,1350,1360,1390,Kevin De Bruyne,1.0,0.3333333333333333,1.0
4484,345,13,Kevin,De Bruyne,3,13,11,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,94,0,-1,3.8,0.1,2.1,0,0,0,0,5,0.9,17.0,2.3,0.4,0.0,0.4,0.11,0,0,0,0,0,0,0,1355,1370,1350,1350,1360,1390,Kevin De Bruyne,0.0,0.6666666666666666,1.0
3241,250,5,Kevin,Mbabu,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0.2,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1100,1160,1100,1140,1100,1180,Kevin Mbabu,0.0,0.0,0.0
3242,250,6,Kevin,Mbabu,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0.2,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1100,1160,1100,1140,1100,1180,Kevin Mbabu,0.0,0.0,0.0
3243,250,7,Kevin,Mbabu,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0.2,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1100,1160,1100,1140,1100,1180,Kevin Mbabu,0.0,0.0,0.0
3244,250,8,Kevin,Mbabu,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0.2,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1100,1160,1100,1140,1100,1180,Kevin Mbabu,0.0,0.0,0.0
3245,250,9,Kevin,Mbabu,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0.2,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1100,1160,1100,1140,1100,1180,Kevin Mbabu,0.0,0.0,0.0
3246,250,10,Kevin,Mbabu,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0.2,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1100,1160,1100,1140,1100,1180,Kevin Mbabu,0.0,0.0,0.0
3247,250,11,Kevin,Mbabu,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0.2,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1100,1160,1100,1140,1100,1180,Kevin Mbabu,0.0,0.0,0.0
3248,250,12,Kevin,Mbabu,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0.2,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1100,1160,1100,1140,1100,1180,Kevin Mbabu,0.0,0.0,0.0
3249,250,13,Kevin,Mbabu,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0.2,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1100,1160,1100,1140,1100,1180,Kevin Mbabu,0.0,0.0,0.0
1369,106,5,Kevin,Schade,3,4,27,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,51,0,-4,0.3,1.2,8.2,0,0,0,0,7,0.3,19.0,2.7,0.06,0.0,0.06,0.51,0,0,0,0,0,0,0,1090,1155,1080,1120,1100,1190,Kevin Schade,1.0,2.6666666666666665,6.0
1370,106,6,Kevin,Schade,3,4,59,0,1,0,0,0,1,0,0,0,0,0,0,0,7,0,51,0,-4,0.3,1.2,8.2,0,0,0,0,8,1.3,4.0,1.4,0.0,0.02,0.02,0.88,0,0,0,0,0,0,0,1090,1155,1080,1120,1100,1190,Kevin Schade,1.0,1.0,6.0
1371,106,7,Kevin,Schade,3,4,76,0,2,0,0,0,2,0,0,0,0,0,0,0,6,0,51,0,-4,0.3,1.2,8.2,0,0,0,0,8,0.3,46.0,5.5,0.54,0.0,0.54,0.7,0,0,0,0,0,0,0,1090,1155,1080,1120,1100,1190,Kevin Schade,1.0,1.3333333333333333,6.0
1372,106,8,Kevin,Schade,3,4,73,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,51,0,-4,0.3,1.2,8.2,0,0,0,0,0,3.0,4.0,0.6,0.09,0.01,0.1,1.14,0,0,0,0,0,0,0,1090,1155,1080,1120,1100,1190,Kevin Schade,2.0,1.6666666666666667,2.0
1373,106,9,Kevin,Schade,3,4,13,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,51,0,-4,0.3,1.2,8.2,0,0,0,0,1,0.0,11.0,1.2,0.14,0.0,0.14,0.16,0,0,0,0,0,0,0,1090,1155,1080,1120,1100,1190,Kevin Schade,2.0,1.6666666666666667,2.0
1374,106,10,Kevin,Schade,3,4,18,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0,51,0,-4,0.3,1.2,8.2,0,0,0,0,3,4.8,0.0,0.9,0.0,0.0,0.0,0.62,0,0,0,0,0,0,0,1090,1155,1080,1120,1100,1190,Kevin Schade,1.0,1.3333333333333333,2.0
1375,106,11,Kevin,Schade,3,4,7,0,0,0,0,0,0,0,0,0,1,0,0,0,-3,0,51,0,-4,0.3,1.2,8.2,0,0,0,0,0,0.3,10.0,0.8,0.27,0.0,0.27,0.44,0,0,0,0,0,0,0,1090,1155,1080,1120,1100,1190,Kevin Schade,1.0,0.6666666666666666,2.0
1376,106,12,Kevin,Schade,3,4,18,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,51,0,-4,0.3,1.2,8.2,0,0,0,0,6,0.0,0.0,0.6,0.0,0.0,0.0,0.52,0,0,0,0,0,0,0,1090,1155,1080,1120,1100,1190,Kevin Schade,0.0,0.6666666666666666,2.0
1377,106,13,Kevin,Schade,3,4,69,0,23,3,1,0,1,0,0,0,0,0,0,3,85,0,51,0,-4,0.3,1.2,8.2,0,0,0,0,128,13.1,95.0,23.7,1.25,0.35,1.6,0.88,0,0,0,0,0,0,0,1090,1155,1080,1120,1100,1190,Kevin Schade,1.0,8.0,23.0
7167,552,5,Ki-Jana,Hoever,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1075,1090,1060,1060,1090,1120,Ki-Jana Hoever,0.0,0.0,0.0
7168,552,6,Ki-Jana,Hoever,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1075,1090,1060,1060,1090,1120,Ki-Jana Hoever,0.0,0.0,0.0
7169,552,7,Ki-Jana,Hoever,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1075,1090,1060,1060,1090,1120,Ki-Jana Hoever,0.0,0.0,0.0
7170,552,8,Ki-Jana,Hoever,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1075,1090,1060,1060,1090,1120,Ki-Jana Hoever,0.0,0.0,0.0
7171,552,9,Ki-Jana,Hoever,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1075,1090,1060,1060,1090,1120,Ki-Jana Hoever,0.0,0.0,0.0
7172,552,10,Ki-Jana,Hoever,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1075,1090,1060,1060,1090,1120,Ki-Jana Hoever,0.0,0.0,0.0
7173,552,11,Ki-Jana,Hoever,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1075,1090,1060,1060,1090,1120,Ki-Jana Hoever,0.0,0.0,0.0
7174,552,12,Ki-Jana,Hoever,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1075,1090,1060,1060,1090,1120,Ki-Jana Hoever,0.0,0.0,0.0
7175,552,13,Ki-Jana,Hoever,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1075,1090,1060,1060,1090,1120,Ki-Jana Hoever,0.0,0.0,0.0
264,21,5,Kieran,Tierney,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,-2,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1350,1375,1360,1360,1340,1390,Kieran Tierney,0.0,0.0,0.0
265,21,6,Kieran,Tierney,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,-2,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1350,1375,1360,1360,1340,1390,Kieran Tierney,0.0,0.0,0.0
266,21,7,Kieran,Tierney,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,-2,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1350,1375,1360,1360,1340,1390,Kieran Tierney,0.0,0.0,0.0
267,21,8,Kieran,Tierney,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,-2,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1350,1375,1360,1360,1340,1390,Kieran Tierney,0.0,0.0,0.0
268,21,9,Kieran,Tierney,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,-2,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1350,1375,1360,1360,1340,1390,Kieran Tierney,0.0,0.0,0.0
269,21,10,Kieran,Tierney,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,-2,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1350,1375,1360,1360,1340,1390,Kieran Tierney,0.0,0.0,0.0
270,21,11,Kieran,Tierney,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,-2,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1350,1375,1360,1360,1340,1390,Kieran Tierney,0.0,0.0,0.0
271,21,12,Kieran,Tierney,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,-2,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1350,1375,1360,1360,1340,1390,Kieran Tierney,0.0,0.0,0.0
272,21,13,Kieran,Tierney,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,-2,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1350,1375,1360,1360,1340,1390,Kieran Tierney,0.0,0.0,0.0
5425,418,5,Kieran,Trippier,2,15,73,0,1,0,0,0,2,0,0,0,0,0,0,0,7,0,56,0,-4,3.3,0.1,2.5,0,0,0,0,8,12.3,0.0,2.1,0.0,0.02,0.02,1.69,0,0,0,0,0,0,0,1115,1220,1100,1130,1130,1310,Kieran Trippier,1.0,0.6666666666666666,1.0
5426,418,6,Kieran,Trippier,2,15,77,0,2,0,0,0,1,0,0,0,0,0,0,0,5,0,56,0,-4,3.3,0.1,2.5,0,0,0,0,10,7.2,9.0,2.6,0.03,0.04,0.07,0.67,0,0,0,0,0,0,0,1115,1220,1100,1130,1130,1310,Kieran Trippier,1.0,1.3333333333333333,2.0
